(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(9558, -94, 4);[40, 300, 10, 8];358;משיח;2561;(1, 8, 9, 12, 2561);מים;3;(1, 8, 9, 42, 9558);ולא מצאה היונה מנוח לכף רגלה ותשב אליו אל התבה כי מים על פני כל הארץ וישלח ידו ויקחה ויבא אתה אליו אל התבה
(164051, -94, 4);[40, 300, 10, 8];358;משיח;43360;(3, 14, 51, 15, 43360);בדם;3;(3, 14, 51, 52, 164051);ולקח את עץ הארז ואת האזב ואת שני התולעת ואת הצפר החיה וטבל אתם בדם הצפר השחוטה ובמים החיים והזה אל הבית שבע פעמים
(111867, -93, 4);[40, 300, 10, 8];358;משיח;29622;(2, 23, 22, 2, 29622);אם;2;(2, 23, 22, 4, 111867);כי אם שמוע תשמע בקלו ועשית כל אשר אדבר ואיבתי את איביך וצרתי את צרריך
(116622, -93, 4);[40, 300, 10, 8];358;משיח;30810;(2, 26, 27, 7, 30810);וחמשה;3;(2, 26, 27, 31, 116622);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי צלע המשכן לירכתים ימה
(126970, -93, 4);[40, 300, 10, 8];358;משיח;33485;(2, 32, 22, 1, 33485);ויאמר;4;(2, 32, 22, 4, 126970);ויאמר אהרן אל יחר אף אדני אתה ידעת את העם כי ברע הוא
(288592, -93, 4);[40, 300, 10, 8];358;משיח;75790;(5, 25, 11, 14, 75790);מכהו;1;(5, 25, 11, 50, 288592);כי ינצו אנשים יחדו איש ואחיו וקרבה אשת האחד להציל את אישה מיד מכהו ושלחה ידה והחזיקה במבשיו
(38808, -92, 4);[40, 300, 10, 8];358;משיח;10320;(1, 28, 4, 16, 10320);לאברהם;6;(1, 28, 4, 60, 38808);ויתן לך את ברכת אברהם לך ולזרעך אתך לרשתך את ארץ מגריך אשר נתן אלהים לאברהם
(134197, -92, 4);[40, 300, 10, 8];358;משיח;35406;(2, 36, 28, 2, 35406);קרשים;5;(2, 36, 28, 9, 134197);ושני קרשים עשה למקצעת המשכן בירכתים
(175532, -92, 4);[40, 300, 10, 8];358;משיח;46489;(3, 22, 20, 4, 46489);מום;3;(3, 22, 20, 10, 175532);כל אשר בו מום לא תקריבו כי לא לרצון יהיה לכם
(197736, -92, 4);[40, 300, 10, 8];358;משיח;52140;(4, 6, 15, 9, 52140);משחים;5;(4, 6, 15, 37, 197736);וסל מצות סלת חלת בלולת בשמן ורקיקי מצות משחים בשמן ומנחתם ונסכיהם
(208707, -92, 4);[40, 300, 10, 8];358;משיח;55000;(4, 11, 35, 1, 55000);מקברות;1;(4, 11, 35, 1, 208707);מקברות התאוה נסעו העם חצרות ויהיו בחצרות
(237846, -92, 4);[40, 300, 10, 8];358;משיח;62597;(4, 29, 26, 2, 62597);החמישי;3;(4, 29, 26, 8, 237846);וביום החמישי פרים תשעה אילם שנים כבשים בני שנה ארבעה עשר תמימם
(94104, -91, 4);[40, 300, 10, 8];358;משיח;24835;(2, 12, 4, 5, 24835);משה;1;(2, 12, 4, 17, 94104);ואם ימעט הבית מהיות משה ולקח הוא ושכנו הקרב אל ביתו במכסת נפשת איש לפי אכלו תכסו על השה
(107385, -91, 4);[40, 300, 10, 8];358;משיח;28361;(2, 20, 10, 15, 28361);ובהמתך;4;(2, 20, 10, 60, 107385);ויום השביעי שבת ליהוה אלהיך לא תעשה כל מלאכה אתה ובנך ובתך עבדך ואמתך ובהמתך וגרך אשר בשעריך
(24809, -90, 4);[40, 300, 10, 8];358;משיח;6608;(1, 20, 8, 14, 6608);האנשים;6;(1, 20, 8, 66, 24809);וישכם אבימלך בבקר ויקרא לכל עבדיו וידבר את כל הדברים האלה באזניהם וייראו האנשים מאד
(224325, -90, 4);[40, 300, 10, 8];358;משיח;59150;(4, 21, 18, 3, 59150);שרים;4;(4, 21, 18, 12, 224325);באר חפרוה שרים כרוה נדיבי העם במחקק במשענתם וממדבר מתנה
(277946, -90, 4);[40, 300, 10, 8];358;משיח;72903;(5, 17, 3, 7, 72903);ולשמש;4;(5, 17, 3, 32, 277946);וילך ויעבד אלהים אחרים וישתחו להם ולשמש או לירח או לכל צבא השמים אשר לא צויתי
(35568, -89, 4);[40, 300, 10, 8];358;משיח;9459;(1, 26, 22, 12, 9459);ויאמר;4;(1, 26, 22, 47, 35568);ויעתק משם ויחפר באר אחרת ולא רבו עליה ויקרא שמה רחבות ויאמר כי עתה הרחיב יהוה לנו ופרינו בארץ
(56725, -89, 4);[40, 300, 10, 8];358;משיח;15081;(1, 38, 16, 5, 15081);ויאמר;4;(1, 38, 16, 17, 56725);ויט אליה אל הדרך ויאמר הבה נא אבוא אליך כי לא ידע כי כלתו הוא ותאמר מה תתן לי כי תבוא אלי
(151774, -88, 4);[40, 300, 10, 8];358;משיח;40043;(3, 8, 19, 3, 40043);משה;1;(3, 8, 19, 11, 151774);וישחט ויזרק משה את הדם על המזבח סביב
(67854, -87, 4);[40, 300, 10, 8];358;משיח;17953;(1, 44, 16, 22, 17953);נמצא;2;(1, 44, 16, 82, 67854);ויאמר יהודה מה נאמר לאדני מה נדבר ומה נצטדק האלהים מצא את עון עבדיך הננו עבדים לאדני גם אנחנו גם אשר נמצא הגביע בידו
(99966, -87, 4);[40, 300, 10, 8];358;משיח;26366;(2, 15, 2, 2, 26366);וזמרת;3;(2, 15, 2, 6, 99966);עזי וזמרת יה ויהי לי לישועה זה אלי ואנוהו אלהי אבי וארממנהו
(119075, -87, 4);[40, 300, 10, 8];358;משיח;31415;(2, 28, 15, 15, 31415);משזר;1;(2, 28, 15, 58, 119075);ועשית חשן משפט מעשה חשב כמעשה אפד תעשנו זהב תכלת וארגמן ותולעת שני ושש משזר תעשה אתו
(136135, -87, 4);[40, 300, 10, 8];358;משיח;35897;(2, 37, 29, 3, 35897);שמן;2;(2, 37, 29, 8, 136135);ויעש את שמן המשחה קדש ואת קטרת הסמים טהור מעשה רקח
(194260, -87, 4);[40, 300, 10, 8];358;משיח;51227;(4, 4, 30, 7, 51227);חמשים;2;(4, 4, 30, 23, 194260);מבן שלשים שנה ומעלה ועד בן חמשים שנה תפקדם כל הבא לצבא לעבד את עבדת אהל מועד
(236020, -87, 4);[40, 300, 10, 8];358;משיח;62166;(4, 28, 18, 6, 62166);מלאכת;1;(4, 28, 18, 20, 236020);ביום הראשון מקרא קדש כל מלאכת עבדה לא תעשו
(38579, -86, 4);[40, 300, 10, 8];358;משיח;10258;(1, 27, 46, 14, 10258);מבנות;1;(1, 27, 46, 46, 38579);ותאמר רבקה אל יצחק קצתי בחיי מפני בנות חת אם לקח יעקב אשה מבנות חת כאלה מבנות הארץ למה לי חיים
(201382, -86, 4);[40, 300, 10, 8];358;משיח;53094;(4, 7, 71, 2, 53094);השלמים;6;(4, 7, 71, 11, 201382);ולזבח השלמים בקר שנים אילם חמשה עתדים חמשה כבשים בני שנה חמשה זה קרבן אחיעזר בן עמישדי
(236842, -86, 4);[40, 300, 10, 8];358;משיח;62366;(4, 29, 6, 4, 62366);ומנחתה;2;(4, 29, 6, 13, 236842);מלבד עלת החדש ומנחתה ועלת התמיד ומנחתה ונסכיהם כמשפטם לריח ניחח אשה ליהוה
(204110, -85, 4);[40, 300, 10, 8];358;משיח;53807;(4, 9, 6, 19, 53807);ביום;4;(4, 9, 6, 76, 204110);ויהי אנשים אשר היו טמאים לנפש אדם ולא יכלו לעשת הפסח ביום ההוא ויקרבו לפני משה ולפני אהרן ביום ההוא
(214007, -85, 4);[40, 300, 10, 8];358;משיח;56413;(4, 15, 16, 6, 56413);לכם;3;(4, 15, 16, 22, 214007);תורה אחת ומשפט אחד יהיה לכם ולגר הגר אתכם
(237133, -85, 4);[40, 300, 10, 8];358;משיח;62435;(4, 29, 11, 10, 62435);ומנחתה;2;(4, 29, 11, 40, 237133);שעיר עזים אחד חטאת מלבד חטאת הכפרים ועלת התמיד ומנחתה ונסכיהם
(142962, -84, 4);[40, 300, 10, 8];358;משיח;37681;(3, 2, 9, 4, 37681);המנחה;2;(3, 2, 9, 13, 142962);והרים הכהן מן המנחה את אזכרתה והקטיר המזבחה אשה ריח ניחח ליהוה
(191580, -84, 4);[40, 300, 10, 8];358;משיח;50534;(4, 3, 31, 1, 50534);ומשמרתם;2;(4, 3, 31, 2, 191580);ומשמרתם הארן והשלחן והמנרה והמזבחת וכלי הקדש אשר ישרתו בהם והמסך וכל עבדתו
(121849, -83, 4);[40, 300, 10, 8];358;משיח;32146;(2, 29, 24, 1, 32146);ושמת;3;(2, 29, 24, 3, 121849);ושמת הכל על כפי אהרן ועל כפי בניו והנפת אתם תנופה לפני יהוה
(174109, -83, 4);[40, 300, 10, 8];358;משיח;46084;(3, 21, 14, 10, 46084);אם;2;(3, 21, 14, 33, 174109);אלמנה וגרושה וחללה זנה את אלה לא יקח כי אם בתולה מעמיו יקח אשה
(174354, -83, 4);[40, 300, 10, 8];358;משיח;46162;(3, 21, 21, 5, 46162);מום;3;(3, 21, 21, 13, 174354);כל איש אשר בו מום מזרע אהרן הכהן לא יגש להקריב את אשי יהוה מום בו את לחם אלהיו לא יגש להקריב
(206807, -83, 4);[40, 300, 10, 8];358;משיח;54492;(4, 11, 3, 8, 54492);בם;2;(4, 11, 3, 29, 206807);ויקרא שם המקום ההוא תבערה כי בערה בם אש יהוה
(141419, -82, 4);[40, 300, 10, 8];358;משיח;37278;(2, 40, 35, 3, 37278);משה;1;(2, 40, 35, 7, 141419);ולא יכל משה לבוא אל אהל מועד כי שכן עליו הענן וכבוד יהוה מלא את המשכן
(187642, -82, 4);[40, 300, 10, 8];358;משיח;49574;(4, 1, 31, 1, 49574);פקדיהם;6;(4, 1, 31, 6, 187642);פקדיהם למטה זבולן שבעה וחמשים אלף וארבע מאות
(232835, -82, 4);[40, 300, 10, 8];358;משיח;61364;(4, 26, 41, 4, 61364);למשפחתם;2;(4, 26, 41, 13, 232835);אלה בני בנימן למשפחתם ופקדיהם חמשה וארבעים אלף ושש מאות
(71943, -81, 4);[40, 300, 10, 8];358;משיח;19021;(1, 47, 1, 14, 19021);מארץ;1;(1, 47, 1, 52, 71943);ויבא יוסף ויגד לפרעה ויאמר אבי ואחי וצאנם ובקרם וכל אשר להם באו מארץ כנען והנם בארץ גשן
(76015, -81, 4);[40, 300, 10, 8];358;משיח;20071;(1, 49, 21, 5, 20071);אמרי;2;(1, 49, 21, 19, 76015);נפתלי אילה שלחה הנתן אמרי שפר
(104936, -81, 4);[40, 300, 10, 8];358;משיח;27689;(2, 18, 15, 9, 27689);אלהים;5;(2, 18, 15, 33, 104936);ויאמר משה לחתנו כי יבא אלי העם לדרש אלהים
(199770, -81, 4);[40, 300, 10, 8];358;משיח;52674;(4, 7, 31, 19, 52674);בשמן;3;(4, 7, 31, 76, 199770);קרבנו קערת כסף אחת שלשים ומאה משקלה מזרק אחד כסף שבעים שקל בשקל הקדש שניהם מלאים סלת בלולה בשמן למנחה
(231899, -81, 4);[40, 300, 10, 8];358;משיח;61163;(4, 26, 20, 4, 61163);למשפחתם;2;(4, 26, 20, 15, 231899);ויהיו בני יהודה למשפחתם לשלה משפחת השלני לפרץ משפחת הפרצי לזרח משפחת הזרחי
(149941, -80, 4);[40, 300, 10, 8];358;משיח;39553;(3, 7, 20, 14, 39553);מעמיה;3;(3, 7, 20, 60, 149941);והנפש אשר תאכל בשר מזבח השלמים אשר ליהוה וטמאתו עליו ונכרתה הנפש ההוא מעמיה
(200012, -79, 4);[40, 300, 10, 8];358;משיח;52736;(4, 7, 37, 15, 52736);שניהם;5;(4, 7, 37, 60, 200012);קרבנו קערת כסף אחת שלשים ומאה משקלה מזרק אחד כסף שבעים שקל בשקל הקדש שניהם מלאים סלת בלולה בשמן למנחה
(114455, -78, 4);[40, 300, 10, 8];358;משיח;30291;(2, 25, 25, 3, 30291);מסגרת;1;(2, 25, 25, 8, 114455);ועשית לו מסגרת טפח סביב ועשית זר זהב למסגרתו סביב
(11363, -77, 4);[40, 300, 10, 8];358;משיח;3056;(1, 9, 23, 19, 3056);אביהם;5;(1, 9, 23, 82, 11363);ויקח שם ויפת את השמלה וישימו על שכם שניהם וילכו אחרנית ויכסו את ערות אביהם ופניהם אחרנית וערות אביהם לא ראו
(56576, -77, 4);[40, 300, 10, 8];358;משיח;15043;(1, 38, 13, 7, 15043);תמנתה;2;(1, 38, 13, 24, 56576);ויגד לתמר לאמר הנה חמיך עלה תמנתה לגז צאנו
(99469, -77, 4);[40, 300, 10, 8];358;משיח;26237;(2, 14, 25, 8, 26237);מצרים;1;(2, 14, 25, 34, 99469);ויסר את אפן מרכבתיו וינהגהו בכבדת ויאמר מצרים אנוסה מפני ישראל כי יהוה נלחם להם במצרים
(262899, -77, 4);[40, 300, 10, 8];358;משיח;69028;(5, 7, 6, 15, 69028);מכל;1;(5, 7, 6, 50, 262899);כי עם קדוש אתה ליהוה אלהיך בך בחר יהוה אלהיך להיות לו לעם סגלה מכל העמים אשר על פני האדמה
(9117, -76, 4);[40, 300, 10, 8];358;משיח;2447;(1, 7, 24, 2, 2447);המים;2;(1, 7, 24, 8, 9117);ויגברו המים על הארץ חמשים ומאת יום
(135878, -76, 4);[40, 300, 10, 8];358;משיח;35826;(2, 37, 23, 6, 35826);ומחתתיה;2;(2, 37, 23, 24, 135878);ויעש את נרתיה שבעה ומלקחיה ומחתתיה זהב טהור
(140705, -76, 4);[40, 300, 10, 8];358;משיח;37082;(2, 40, 18, 16, 37082);עמודיו;2;(2, 40, 18, 56, 140705);ויקם משה את המשכן ויתן את אדניו וישם את קרשיו ויתן את בריחיו ויקם את עמודיו
(213671, -76, 4);[40, 300, 10, 8];358;משיח;56324;(4, 15, 8, 11, 56324);שלמים;5;(4, 15, 8, 34, 213671);וכי תעשה בן בקר עלה או זבח לפלא נדר או שלמים ליהוה
(243287, -76, 4);[40, 300, 10, 8];358;משיח;63999;(4, 32, 25, 8, 63999);לאמר;3;(4, 32, 25, 27, 243287);ויאמר בני גד ובני ראובן אל משה לאמר עבדיך יעשו כאשר אדני מצוה
(204807, -75, 4);[40, 300, 10, 8];358;משיח;53993;(4, 9, 18, 17, 53993);המשכן;2;(4, 9, 18, 53, 204807);על פי יהוה יסעו בני ישראל ועל פי יהוה יחנו כל ימי אשר ישכן הענן על המשכן יחנו
(208379, -75, 4);[40, 300, 10, 8];358;משיח;54912;(4, 11, 29, 12, 54912);נביאים;6;(4, 11, 29, 40, 208379);ויאמר לו משה המקנא אתה לי ומי יתן כל עם יהוה נביאים כי יתן יהוה את רוחו עליהם
(256908, -75, 4);[40, 300, 10, 8];358;משיח;67495;(5, 4, 10, 1, 67495);יום;3;(5, 4, 10, 3, 256908);יום אשר עמדת לפני יהוה אלהיך בחרב באמר יהוה אלי הקהל לי את העם ואשמעם את דברי אשר ילמדון ליראה אתי כל הימים אשר הם חיים על האדמה ואת בניהם ילמדון
(288831, -75, 4);[40, 300, 10, 8];358;משיח;75854;(5, 25, 17, 8, 75854);בצאתכם;6;(5, 25, 17, 28, 288831);זכור את אשר עשה לך עמלק בדרך בצאתכם ממצרים
(48589, -74, 4);[40, 300, 10, 8];358;משיח;12940;(1, 33, 8, 10, 12940);למצא;2;(1, 33, 8, 34, 48589);ויאמר מי לך כל המחנה הזה אשר פגשתי ויאמר למצא חן בעיני אדני
(63713, -74, 4);[40, 300, 10, 8];358;משיח;16915;(1, 42, 16, 2, 16915);מכם;3;(1, 42, 16, 7, 63713);שלחו מכם אחד ויקח את אחיכם ואתם האסרו ויבחנו דבריכם האמת אתכם ואם לא חי פרעה כי מרגלים אתם
(90656, -74, 4);[40, 300, 10, 8];358;משיח;23887;(2, 9, 19, 23, 23887);ומתו;2;(2, 9, 19, 79, 90656);ועתה שלח העז את מקנך ואת כל אשר לך בשדה כל האדם והבהמה אשר ימצא בשדה ולא יאסף הביתה וירד עלהם הברד ומתו
(111732, -74, 4);[40, 300, 10, 8];358;משיח;29585;(2, 23, 19, 3, 29585);אדמתך;3;(2, 23, 19, 13, 111732);ראשית בכורי אדמתך תביא בית יהוה אלהיך לא תבשל גדי בחלב אמו
(225030, -74, 4);[40, 300, 10, 8];358;משיח;59330;(4, 21, 32, 10, 59330);האמרי;3;(4, 21, 32, 39, 225030);וישלח משה לרגל את יעזר וילכדו בנתיה ויירש את האמרי אשר שם
(279720, -74, 4);[40, 300, 10, 8];358;משיח;73384;(5, 18, 13, 3, 73384);עם;2;(5, 18, 13, 10, 279720);תמים תהיה עם יהוה אלהיך
(82415, -73, 4);[40, 300, 10, 8];358;משיח;21734;(2, 4, 10, 16, 21734);מאז;1;(2, 4, 10, 51, 82415);ויאמר משה אל יהוה בי אדני לא איש דברים אנכי גם מתמול גם משלשם גם מאז דברך אל עבדך כי כבד פה וכבד לשון אנכי
(122836, -73, 4);[40, 300, 10, 8];358;משיח;32402;(2, 29, 42, 6, 32402);מועד;1;(2, 29, 42, 21, 122836);עלת תמיד לדרתיכם פתח אהל מועד לפני יהוה אשר אועד לכם שמה לדבר אליך שם
(145819, -73, 4);[40, 300, 10, 8];358;משיח;38450;(3, 4, 28, 11, 38450);תמימה;4;(3, 4, 28, 44, 145819);או הודע אליו חטאתו אשר חטא והביא קרבנו שעירת עזים תמימה נקבה על חטאתו אשר חטא
(172075, -73, 4);[40, 300, 10, 8];358;משיח;45535;(3, 20, 4, 3, 45535);יעלימו;5;(3, 20, 4, 12, 172075);ואם העלם יעלימו עם הארץ את עיניהם מן האיש ההוא בתתו מזרעו למלך לבלתי המית אתו
(192669, -73, 4);[40, 300, 10, 8];358;משיח;50802;(4, 3, 51, 15, 50802);משה;1;(4, 3, 51, 50, 192669);ויתן משה את כסף הפדים לאהרן ולבניו על פי יהוה כאשר צוה יהוה את משה
(195621, -73, 4);[40, 300, 10, 8];358;משיח;51574;(4, 5, 8, 12, 51574);מלבד;1;(4, 5, 8, 45, 195621);ואם אין לאיש גאל להשיב האשם אליו האשם המושב ליהוה לכהן מלבד איל הכפרים אשר יכפר בו עליו
(303805, -73, 4);[40, 300, 10, 8];358;משיח;79712;(5, 33, 21, 16, 79712);עם;2;(5, 33, 21, 57, 303805);וירא ראשית לו כי שם חלקת מחקק ספון ויתא ראשי עם צדקת יהוה עשה ומשפטיו עם ישראל
(143122, -72, 4);[40, 300, 10, 8];358;משיח;37720;(3, 2, 12, 4, 37720);אתם;3;(3, 2, 12, 18, 143122);קרבן ראשית תקריבו אתם ליהוה ואל המזבח לא יעלו לריח ניחח
(173150, -72, 4);[40, 300, 10, 8];358;משיח;45828;(3, 20, 23, 7, 45828);משלח;1;(3, 20, 23, 22, 173150);ולא תלכו בחקת הגוי אשר אני משלח מפניכם כי את כל אלה עשו ואקץ בם
(273131, -72, 4);[40, 300, 10, 8];358;משיח;71634;(5, 13, 8, 2, 71634);העמים;3;(5, 13, 8, 8, 273131);מאלהי העמים אשר סביבתיכם הקרבים אליך או הרחקים ממך מקצה הארץ ועד קצה הארץ
(9928, -71, 4);[40, 300, 10, 8];358;משיח;2663;(1, 8, 17, 5, 2663);מכל;1;(1, 8, 17, 13, 9928);כל החיה אשר אתך מכל בשר בעוף ובבהמה ובכל הרמש הרמש על הארץ הוצא אתך ושרצו בארץ ופרו ורבו על הארץ
(86012, -71, 4);[40, 300, 10, 8];358;משיח;22676;(2, 6, 24, 7, 22676);משפחת;1;(2, 6, 24, 28, 86012);ובני קרח אסיר ואלקנה ואביאסף אלה משפחת הקרחי
(127508, -71, 4);[40, 300, 10, 8];358;משיח;33632;(2, 32, 31, 5, 33632);ויאמר;4;(2, 32, 31, 17, 127508);וישב משה אל יהוה ויאמר אנא חטא העם הזה חטאה גדלה ויעשו להם אלהי זהב
(137941, -71, 4);[40, 300, 10, 8];358;משיח;36344;(2, 39, 2, 6, 36344);וארגמן;5;(2, 39, 2, 22, 137941);ויעש את האפד זהב תכלת וארגמן ותולעת שני ושש משזר
(122137, -70, 4);[40, 300, 10, 8];358;משיח;32218;(2, 29, 28, 14, 32218);מאת;1;(2, 29, 28, 54, 122137);והיה לאהרן ולבניו לחק עולם מאת בני ישראל כי תרומה הוא ותרומה יהיה מאת בני ישראל מזבחי שלמיהם תרומתם ליהוה
(191688, -70, 4);[40, 300, 10, 8];358;משיח;50558;(4, 3, 33, 1, 50558);למררי;2;(4, 3, 33, 2, 191688);למררי משפחת המחלי ומשפחת המושי אלה הם משפחת מררי
(241738, -70, 4);[40, 300, 10, 8];358;משיח;63604;(4, 31, 50, 11, 63604);וצמיד;3;(4, 31, 50, 38, 241738);ונקרב את קרבן יהוה איש אשר מצא כלי זהב אצעדה וצמיד טבעת עגיל וכומז לכפר על נפשתינו לפני יהוה
(77755, -69, 4);[40, 300, 10, 8];358;משיח;20533;(1, 50, 21, 6, 20533);אתכם;4;(1, 50, 21, 24, 77755);ועתה אל תיראו אנכי אכלכל אתכם ואת טפכם וינחם אותם וידבר על לבם
(192124, -69, 4);[40, 300, 10, 8];358;משיח;50663;(4, 3, 40, 16, 50663);מספר;1;(4, 3, 40, 51, 192124);ויאמר יהוה אל משה פקד כל בכר זכר לבני ישראל מבן חדש ומעלה ושא את מספר שמתם
(209589, -69, 4);[40, 300, 10, 8];358;משיח;55238;(4, 13, 3, 9, 55238);כלם;3;(4, 13, 3, 31, 209589);וישלח אתם משה ממדבר פארן על פי יהוה כלם אנשים ראשי בני ישראל המה
(220285, -69, 4);[40, 300, 10, 8];358;משיח;58070;(4, 18, 27, 2, 58070);לכם;3;(4, 18, 27, 8, 220285);ונחשב לכם תרומתכם כדגן מן הגרן וכמלאה מן היקב
(275465, -69, 4);[40, 300, 10, 8];358;משיח;72248;(5, 15, 6, 9, 72248);גוים;4;(5, 15, 6, 34, 275465);כי יהוה אלהיך ברכך כאשר דבר לך והעבטת גוים רבים ואתה לא תעבט ומשלת בגוים רבים ובך לא ימשלו
(151785, -68, 4);[40, 300, 10, 8];358;משיח;40047;(3, 8, 19, 7, 40047);המזבח;2;(3, 8, 19, 22, 151785);וישחט ויזרק משה את הדם על המזבח סביב
(183245, -68, 4);[40, 300, 10, 8];358;משיח;48464;(3, 26, 20, 3, 48464);כחכם;4;(3, 26, 20, 11, 183245);ותם לריק כחכם ולא תתן ארצכם את יבולה ועץ הארץ לא יתן פריו
(242613, -68, 4);[40, 300, 10, 8];358;משיח;63830;(4, 32, 12, 10, 63830);מלאו;1;(4, 32, 12, 32, 242613);בלתי כלב בן יפנה הקנזי ויהושע בן נון כי מלאו אחרי יהוה
(249681, -68, 4);[40, 300, 10, 8];358;משיח;65625;(4, 36, 9, 4, 65625);ממטה;1;(4, 36, 9, 11, 249681);ולא תסב נחלה ממטה למטה אחר כי איש בנחלתו ידבקו מטות בני ישראל
(122220, -67, 4);[40, 300, 10, 8];358;משיח;32237;(2, 29, 29, 13, 32237);ידם;3;(2, 29, 29, 51, 122220);ובגדי הקדש אשר לאהרן יהיו לבניו אחריו למשחה בהם ולמלא בם את ידם
(11376, -66, 4);[40, 300, 10, 8];358;משיח;3061;(1, 9, 24, 3, 3061);מיינו;1;(1, 9, 24, 8, 11376);וייקץ נח מיינו וידע את אשר עשה לו בנו הקטן
(56122, -66, 4);[40, 300, 10, 8];358;משיח;14918;(1, 38, 3, 6, 14918);שמו;2;(1, 38, 3, 19, 56122);ותהר ותלד בן ויקרא את שמו ער
(87319, -66, 4);[40, 300, 10, 8];358;משיח;23025;(2, 7, 19, 13, 23025);מימי;1;(2, 7, 19, 38, 87319);ויאמר יהוה אל משה אמר אל אהרן קח מטך ונטה ידך על מימי מצרים על נהרתם על יאריהם ועל אגמיהם ועל כל מקוה מימיהם ויהיו דם והיה דם בכל ארץ מצרים ובעצים ובאבנים
(122298, -66, 4);[40, 300, 10, 8];358;משיח;32258;(2, 29, 31, 8, 32258);במקם;2;(2, 29, 31, 28, 122298);ואת איל המלאים תקח ובשלת את בשרו במקם קדש
(144414, -66, 4);[40, 300, 10, 8];358;משיח;38064;(3, 4, 3, 15, 38064);תמים;2;(3, 4, 3, 51, 144414);אם הכהן המשיח יחטא לאשמת העם והקריב על חטאתו אשר חטא פר בן בקר תמים ליהוה לחטאת
(233580, -66, 4);[40, 300, 10, 8];358;משיח;61530;(4, 26, 59, 1, 61530);ושם;3;(4, 26, 59, 3, 233580);ושם אשת עמרם יוכבד בת לוי אשר ילדה אתה ללוי במצרים ותלד לעמרם את אהרן ואת משה ואת מרים אחתם
(236129, -66, 4);[40, 300, 10, 8];358;משיח;62192;(4, 28, 20, 6, 62192);עשרנים;6;(4, 28, 20, 28, 236129);ומנחתם סלת בלולה בשמן שלשה עשרנים לפר ושני עשרנים לאיל תעשו
(7798, -65, 4);[40, 300, 10, 8];358;משיח;2086;(1, 6, 20, 2, 2086);למינהו;2;(1, 6, 20, 7, 7798);מהעוף למינהו ומן הבהמה למינה מכל רמש האדמה למינהו שנים מכל יבאו אליך להחיות
(62746, -65, 4);[40, 300, 10, 8];358;משיח;16661;(1, 41, 53, 8, 16661);מצרים;5;(1, 41, 53, 32, 62746);ותכלינה שבע שני השבע אשר היה בארץ מצרים
(113310, -65, 4);[40, 300, 10, 8];358;משיח;29995;(2, 24, 16, 10, 29995);ימים;2;(2, 24, 16, 36, 113310);וישכן כבוד יהוה על הר סיני ויכסהו הענן ששת ימים ויקרא אל משה ביום השביעי מתוך הענן
(67953, -64, 4);[40, 300, 10, 8];358;משיח;17978;(1, 44, 18, 4, 17978);ויאמר;4;(1, 44, 18, 17, 67953);ויגש אליו יהודה ויאמר בי אדני ידבר נא עבדך דבר באזני אדני ואל יחר אפך בעבדך כי כמוך כפרעה
(198517, -64, 4);[40, 300, 10, 8];358;משיח;52349;(4, 7, 4, 1, 52349);ויאמר;4;(4, 7, 4, 4, 198517);ויאמר יהוה אל משה לאמר
(207335, -64, 4);[40, 300, 10, 8];358;משיח;54632;(4, 11, 13, 6, 54632);העם;3;(4, 11, 13, 18, 207335);מאין לי בשר לתת לכל העם הזה כי יבכו עלי לאמר תנה לנו בשר ונאכלה
(96807, -63, 4);[40, 300, 10, 8];358;משיח;25549;(2, 13, 1, 4, 25549);משה;1;(2, 13, 1, 12, 96807);וידבר יהוה אל משה לאמר
(140724, -63, 4);[40, 300, 10, 8];358;משיח;37087;(2, 40, 19, 5, 37087);המשכן;2;(2, 40, 19, 15, 140724);ויפרש את האהל על המשכן וישם את מכסה האהל עליו מלמעלה כאשר צוה יהוה את משה
(224277, -63, 4);[40, 300, 10, 8];358;משיח;59136;(4, 21, 16, 13, 59136);להם;3;(4, 21, 16, 45, 224277);ומשם בארה הוא הבאר אשר אמר יהוה למשה אסף את העם ואתנה להם מים
(69215, -62, 4);[40, 300, 10, 8];358;משיח;18316;(1, 45, 9, 1, 18316);מהרו;1;(1, 45, 9, 1, 69215);מהרו ועלו אל אבי ואמרתם אליו כה אמר בנך יוסף שמני אלהים לאדון לכל מצרים רדה אלי אל תעמד
(47932, -61, 4);[40, 300, 10, 8];358;משיח;12767;(1, 32, 29, 4, 12767);יאמר;3;(1, 32, 29, 14, 47932);ויאמר לא יעקב יאמר עוד שמך כי אם ישראל כי שרית עם אלהים ועם אנשים ותוכל
(224118, -61, 4);[40, 300, 10, 8];358;משיח;59094;(4, 21, 13, 10, 59094);האמרי;3;(4, 21, 13, 40, 224118);משם נסעו ויחנו מעבר ארנון אשר במדבר היצא מגבל האמרי כי ארנון גבול מואב בין מואב ובין האמרי
(6514, -60, 4);[40, 300, 10, 8];358;משיח;1732;(1, 5, 26, 7, 1732);שתים;4;(1, 5, 26, 29, 6514);ויחי מתושלח אחרי הולידו את למך שתים ושמונים שנה ושבע מאות שנה ויולד בנים ובנות
