(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(272170, 2, 4);[40, 300, 10, 8];משיח;71385;(5, 12, 26, 10, 71385);המקום;5;(5, 12, 26, 36, 272170);רק קדשיך אשר יהיו לך ונדריך תשא ובאת אל המקום אשר יבחר יהוה
(274699, 2, 4);[40, 300, 10, 8];משיח;72043;(5, 14, 23, 5, 72043);במקום;5;(5, 14, 23, 23, 274699);ואכלת לפני יהוה אלהיך במקום אשר יבחר לשכן שמו שם מעשר דגנך תירשך ויצהרך ובכרת בקרך וצאנך למען תלמד ליראה את יהוה אלהיך כל הימים
(274819, 2, 4);[40, 300, 10, 8];משיח;72075;(5, 14, 24, 12, 72075);המקום;5;(5, 14, 24, 40, 274819);וכי ירבה ממך הדרך כי לא תוכל שאתו כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם כי יברכך יהוה אלהיך
(274893, 2, 4);[40, 300, 10, 8];משיח;72094;(5, 14, 25, 8, 72094);המקום;5;(5, 14, 25, 33, 274893);ונתתה בכסף וצרת הכסף בידך והלכת אל המקום אשר יבחר יהוה אלהיך בו
(276353, 2, 4);[40, 300, 10, 8];משיח;72487;(5, 15, 20, 7, 72487);במקום;5;(5, 15, 20, 31, 276353);לפני יהוה אלהיך תאכלנו שנה בשנה במקום אשר יבחר יהוה אתה וביתך
(276579, 2, 4);[40, 300, 10, 8];משיח;72545;(5, 16, 2, 7, 72545);במקום;5;(5, 16, 2, 30, 276579);וזבחת פסח ליהוה אלהיך צאן ובקר במקום אשר יבחר יהוה לשכן שמו שם
(276812, 2, 4);[40, 300, 10, 8];משיח;72611;(5, 16, 6, 4, 72611);המקום;5;(5, 16, 6, 11, 276812);כי אם אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם תזבח את הפסח בערב כבוא השמש מועד צאתך ממצרים
(276888, 2, 4);[40, 300, 10, 8];משיח;72630;(5, 16, 7, 3, 72630);במקום;5;(5, 16, 7, 15, 276888);ובשלת ואכלת במקום אשר יבחר יהוה אלהיך בו ופנית בבקר והלכת לאהליך
(277158, 2, 4);[40, 300, 10, 8];משיח;72694;(5, 16, 11, 18, 72694);במקום;5;(5, 16, 11, 83, 277158);ושמחת לפני יהוה אלהיך אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך והגר והיתום והאלמנה אשר בקרבך במקום אשר יבחר יהוה אלהיך לשכן שמו שם
(277347, 2, 4);[40, 300, 10, 8];משיח;72739;(5, 16, 15, 6, 72739);במקום;5;(5, 16, 15, 26, 277347);שבעת ימים תחג ליהוה אלהיך במקום אשר יבחר יהוה כי יברכך יהוה אלהיך בכל תבואתך ובכל מעשה ידיך והיית אך שמח
(277448, 2, 4);[40, 300, 10, 8];משיח;72765;(5, 16, 16, 11, 72765);במקום;5;(5, 16, 16, 43, 277448);שלוש פעמים בשנה יראה כל זכורך את פני יהוה אלהיך במקום אשר יבחר בחג המצות ובחג השבעות ובחג הסכות ולא יראה את פני יהוה ריקם
(278287, 2, 4);[40, 300, 10, 8];משיח;72998;(5, 17, 8, 21, 72998);המקום;5;(5, 17, 8, 76, 278287);כי יפלא ממך דבר למשפט בין דם לדם בין דין לדין ובין נגע לנגע דברי ריבת בשעריך וקמת ועלית אל המקום אשר יבחר יהוה אלהיך בו
(279438, 2, 4);[40, 300, 10, 8];משיח;73310;(5, 18, 6, 17, 73310);המקום;5;(5, 18, 6, 57, 279438);וכי יבא הלוי מאחד שעריך מכל ישראל אשר הוא גר שם ובא בכל אות נפשו אל המקום אשר יבחר יהוה
(286310, 2, 4);[40, 300, 10, 8];משיח;75179;(5, 23, 17, 4, 75179);במקום;5;(5, 23, 17, 16, 286310);עמך ישב בקרבך במקום אשר יבחר באחד שעריך בטוב לו לא תוננו
(289101, 2, 4);[40, 300, 10, 8];משיח;75925;(5, 26, 2, 18, 75925);המקום;5;(5, 26, 2, 70, 289101);ולקחת מראשית כל פרי האדמה אשר תביא מארצך אשר יהוה אלהיך נתן לך ושמת בטנא והלכת אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם
(299025, 2, 4);[40, 300, 10, 8];משיח;78468;(5, 31, 11, 9, 78468);במקום;5;(5, 31, 11, 35, 299025);בבוא כל ישראל לראות את פני יהוה אלהיך במקום אשר יבחר תקרא את התורה הזאת נגד כל ישראל באזניהם
(302185, 2, 4);[40, 300, 10, 8];משיח;79286;(5, 32, 41, 12, 79286);אשלם;4;(5, 32, 41, 49, 302185);אם שנותי ברק חרבי ותאחז במשפט ידי אשיב נקם לצרי ולמשנאי אשלם
(123919, 4, 4);[40, 300, 10, 8];משיח;32678;(2, 30, 17, 5, 32678);לאמר;3;(2, 30, 17, 17, 123919);וידבר יהוה אל משה לאמר
(178385, 4, 4);[40, 300, 10, 8];משיח;47211;(3, 23, 41, 10, 47211);לדרתיכם;7;(3, 23, 41, 41, 178385);וחגתם אתו חג ליהוה שבעת ימים בשנה חקת עולם לדרתיכם בחדש השביעי תחגו אתו
(21137, 5, 4);[40, 300, 10, 8];משיח;5650;(1, 18, 14, 4, 5650);למועד;2;(1, 18, 14, 15, 21137);היפלא מיהוה דבר למועד אשוב אליך כעת חיה ולשרה בן
(28363, 5, 4);[40, 300, 10, 8];משיח;7569;(1, 23, 1, 6, 7569);ועשרים;6;(1, 23, 1, 23, 28363);ויהיו חיי שרה מאה שנה ועשרים שנה ושבע שנים שני חיי שרה
(61349, 5, 4);[40, 300, 10, 8];משיח;16282;(1, 41, 26, 8, 16282);השבלים;6;(1, 41, 26, 30, 61349);שבע פרת הטבת שבע שנים הנה ושבע השבלים הטבת שבע שנים הנה חלום אחד הוא
(61525, 5, 4);[40, 300, 10, 8];משיח;16328;(1, 41, 29, 9, 16328);מצרים;5;(1, 41, 29, 32, 61525);הנה שבע שנים באות שבע גדול בכל ארץ מצרים
(99083, 5, 4);[40, 300, 10, 8];משיח;26141;(2, 14, 19, 6, 26141);מחנה;1;(2, 14, 19, 23, 99083);ויסע מלאך האלהים ההלך לפני מחנה ישראל וילך מאחריהם ויסע עמוד הענן מפניהם ויעמד מאחריהם
(120239, 6, 4);[40, 300, 10, 8];משיח;31720;(2, 28, 38, 15, 31720);מתנת;1;(2, 28, 38, 53, 120239);והיה על מצח אהרן ונשא אהרן את עון הקדשים אשר יקדישו בני ישראל לכל מתנת קדשיהם והיה על מצחו תמיד לרצון להם לפני יהוה
(215351, 6, 4);[40, 300, 10, 8];משיח;56762;(4, 16, 2, 3, 56762);משה;1;(4, 16, 2, 10, 215351);ויקמו לפני משה ואנשים מבני ישראל חמשים ומאתים נשיאי עדה קראי מועד אנשי שם
(254856, 6, 4);[40, 300, 10, 8];משיח;66962;(5, 3, 6, 2, 66962);אותם;4;(5, 3, 6, 9, 254856);ונחרם אותם כאשר עשינו לסיחן מלך חשבון החרם כל עיר מתם הנשים והטף
(38511, 7, 4);[40, 300, 10, 8];משיח;10238;(1, 27, 45, 13, 10238);משם;1;(1, 27, 45, 43, 38511);עד שוב אף אחיך ממך ושכח את אשר עשית לו ושלחתי ולקחתיך משם למה אשכל גם שניכם יום אחד
(238172, 7, 4);[40, 300, 10, 8];משיח;62667;(4, 29, 33, 6, 62667);במספרם;2;(4, 29, 33, 31, 238172);ומנחתם ונסכהם לפרים לאילם ולכבשים במספרם כמשפטם
(13937, 8, 4);[40, 300, 10, 8];משיח;3732;(1, 11, 29, 4, 3732);להם;3;(1, 11, 29, 16, 13937);ויקח אברם ונחור להם נשים שם אשת אברם שרי ושם אשת נחור מלכה בת הרן אבי מלכה ואבי יסכה
(48568, 8, 4);[40, 300, 10, 8];משיח;12935;(1, 33, 8, 5, 12935);המחנה;2;(1, 33, 8, 13, 48568);ויאמר מי לך כל המחנה הזה אשר פגשתי ויאמר למצא חן בעיני אדני
(167828, 8, 4);[40, 300, 10, 8];משיח;44375;(3, 16, 32, 4, 44375);ימשח;2;(3, 16, 32, 13, 167828);וכפר הכהן אשר ימשח אתו ואשר ימלא את ידו לכהן תחת אביו ולבש את בגדי הבד בגדי הקדש
(227539, 8, 4);[40, 300, 10, 8];משיח;60023;(4, 22, 40, 6, 60023);לבלעם;5;(4, 22, 40, 25, 227539);ויזבח בלק בקר וצאן וישלח לבלעם ולשרים אשר אתו
(256605, 8, 4);[40, 300, 10, 8];משיח;67418;(5, 4, 5, 17, 67418);שמה;2;(5, 4, 5, 66, 256605);ראה למדתי אתכם חקים ומשפטים כאשר צוני יהוה אלהי לעשות כן בקרב הארץ אשר אתם באים שמה לרשתה
(7400, 9, 4);[40, 300, 10, 8];משיח;1977;(1, 6, 13, 2, 1977);אלהים;5;(1, 6, 13, 10, 7400);ויאמר אלהים לנח קץ כל בשר בא לפני כי מלאה הארץ חמס מפניהם והנני משחיתם את הארץ
(38125, 9, 4);[40, 300, 10, 8];משיח;10133;(1, 27, 38, 11, 10133);גם;2;(1, 27, 38, 37, 38125);ויאמר עשו אל אביו הברכה אחת הוא לך אבי ברכני גם אני אבי וישא עשו קלו ויבך
(74795, 9, 4);[40, 300, 10, 8];משיח;19754;(1, 48, 16, 8, 19754);הנערים;6;(1, 48, 16, 29, 74795);המלאך הגאל אתי מכל רע יברך את הנערים ויקרא בהם שמי ושם אבתי אברהם ויצחק וידגו לרב בקרב הארץ
(183793, 9, 4);[40, 300, 10, 8];משיח;48597;(3, 26, 31, 5, 48597);והשמותי;4;(3, 26, 31, 20, 183793);ונתתי את עריכם חרבה והשמותי את מקדשיכם ולא אריח בריח ניחחכם
(186452, 9, 4);[40, 300, 10, 8];משיח;49292;(4, 1, 1, 17, 49292);לאמר;3;(4, 1, 1, 69, 186452);וידבר יהוה אל משה במדבר סיני באהל מועד באחד לחדש השני בשנה השנית לצאתם מארץ מצרים לאמר
(221437, 9, 4);[40, 300, 10, 8];משיח;58376;(4, 19, 15, 9, 58376);טמא;2;(4, 19, 15, 30, 221437);וכל כלי פתוח אשר אין צמיד פתיל עליו טמא הוא
(232744, 9, 4);[40, 300, 10, 8];משיח;61344;(4, 26, 38, 12, 61344);האחירמי;6;(4, 26, 38, 62, 232744);בני בנימן למשפחתם לבלע משפחת הבלעי לאשבל משפחת האשבלי לאחירם משפחת האחירמי
(13284, 10, 4);[40, 300, 10, 8];משיח;3562;(1, 11, 13, 8, 3562);שנים;4;(1, 11, 13, 32, 13284);ויחי ארפכשד אחרי הולידו את שלח שלש שנים וארבע מאות שנה ויולד בנים ובנות
(112702, 10, 4);[40, 300, 10, 8];משיח;29837;(2, 24, 4, 13, 29837);ושתים;5;(2, 24, 4, 48, 112702);ויכתב משה את כל דברי יהוה וישכם בבקר ויבן מזבח תחת ההר ושתים עשרה מצבה לשנים עשר שבטי ישראל
(123667, 10, 4);[40, 300, 10, 8];משיח;32615;(2, 30, 13, 7, 32615);מחצית;1;(2, 30, 13, 21, 123667);זה יתנו כל העבר על הפקדים מחצית השקל בשקל הקדש עשרים גרה השקל מחצית השקל תרומה ליהוה
(267437, 10, 4);[40, 300, 10, 8];משיח;70178;(5, 10, 3, 9, 70178);כראשנים;7;(5, 10, 3, 38, 267437);ואעש ארון עצי שטים ואפסל שני לחת אבנים כראשנים ואעל ההרה ושני הלחת בידי
(9886, 11, 4);[40, 300, 10, 8];משיח;2651;(1, 8, 16, 2, 2651);מן;1;(1, 8, 16, 3, 9886);צא מן התבה אתה ואשתך ובניך ונשי בניך אתך
(265691, 11, 4);[40, 300, 10, 8];משיח;69733;(5, 9, 5, 19, 69733);הקים;4;(5, 9, 5, 77, 265691);לא בצדקתך ובישר לבבך אתה בא לרשת את ארצם כי ברשעת הגוים האלה יהוה אלהיך מורישם מפניך ולמען הקים את הדבר אשר נשבע יהוה לאבתיך לאברהם ליצחק וליעקב
(48517, 12, 4);[40, 300, 10, 8];משיח;12922;(1, 33, 7, 2, 12922);גם;2;(1, 33, 7, 6, 48517);ותגש גם לאה וילדיה וישתחוו ואחר נגש יוסף ורחל וישתחוו
(99274, 12, 4);[40, 300, 10, 8];משיח;26191;(2, 14, 21, 21, 26191);המים;2;(2, 14, 21, 70, 99274);ויט משה את ידו על הים ויולך יהוה את הים ברוח קדים עזה כל הלילה וישם את הים לחרבה ויבקעו המים
(125876, 12, 4);[40, 300, 10, 8];משיח;33199;(2, 32, 3, 3, 33199);העם;3;(2, 32, 3, 12, 125876);ויתפרקו כל העם את נזמי הזהב אשר באזניהם ויביאו אל אהרן
(132032, 12, 4);[40, 300, 10, 8];משיח;34866;(2, 35, 23, 14, 34866);מאדמים;1;(2, 35, 23, 52, 132032);וכל איש אשר נמצא אתו תכלת וארגמן ותולעת שני ושש ועזים וערת אילם מאדמים וערת תחשים הביאו
(7820, 13, 4);[40, 300, 10, 8];משיח;2091;(1, 6, 20, 7, 2091);רמש;2;(1, 6, 20, 29, 7820);מהעוף למינהו ומן הבהמה למינה מכל רמש האדמה למינהו שנים מכל יבאו אליך להחיות
(27093, 13, 4);[40, 300, 10, 8];משיח;7231;(1, 22, 2, 22, 7231);ההרים;5;(1, 22, 2, 71, 27093);ויאמר קח נא את בנך את יחידך אשר אהבת את יצחק ולך לך אל ארץ המריה והעלהו שם לעלה על אחד ההרים אשר אמר אליך
(98032, 13, 4);[40, 300, 10, 8];משיח;25870;(2, 13, 22, 10, 25870);העם;3;(2, 13, 22, 37, 98032);לא ימיש עמוד הענן יומם ועמוד האש לילה לפני העם
(116388, 13, 4);[40, 300, 10, 8];משיח;30755;(2, 26, 23, 2, 30755);קרשים;5;(2, 26, 23, 9, 116388);ושני קרשים תעשה למקצעת המשכן בירכתים
(197649, 13, 4);[40, 300, 10, 8];משיח;52119;(4, 6, 14, 8, 52119);תמים;2;(4, 6, 14, 29, 197649);והקריב את קרבנו ליהוה כבש בן שנתו תמים אחד לעלה וכבשה אחת בת שנתה תמימה לחטאת ואיל אחד תמים לשלמים
(6024, 14, 4);[40, 300, 10, 8];משיח;1609;(1, 5, 15, 2, 1609);מהללאל;1;(1, 5, 15, 5, 6024);ויחי מהללאל חמש שנים וששים שנה ויולד את ירד
(35362, 14, 4);[40, 300, 10, 8];משיח;9405;(1, 26, 18, 16, 9405);אברהם;5;(1, 26, 18, 68, 35362);וישב יצחק ויחפר את בארת המים אשר חפרו בימי אברהם אביו ויסתמום פלשתים אחרי מות אברהם ויקרא להן שמות כשמת אשר קרא להן אביו
(128035, 14, 4);[40, 300, 10, 8];משיח;33777;(2, 33, 5, 21, 33777);מעליך;1;(2, 33, 5, 73, 128035);ויאמר יהוה אל משה אמר אל בני ישראל אתם עם קשה ערף רגע אחד אעלה בקרבך וכליתיך ועתה הורד עדיך מעליך ואדעה מה אעשה לך
(149508, 14, 4);[40, 300, 10, 8];משיח;39442;(3, 7, 12, 18, 39442);מרבכת;1;(3, 7, 12, 72, 149508);אם על תודה יקריבנו והקריב על זבח התודה חלות מצות בלולת בשמן ורקיקי מצות משחים בשמן וסלת מרבכת חלת בלולת בשמן
(205840, 14, 4);[40, 300, 10, 8];משיח;54243;(4, 10, 17, 2, 54243);המשכן;2;(4, 10, 17, 7, 205840);והורד המשכן ונסעו בני גרשון ובני מררי נשאי המשכן
(252008, 14, 4);[40, 300, 10, 8];משיח;66209;(5, 1, 37, 7, 66209);גם;2;(5, 1, 37, 25, 252008);גם בי התאנף יהוה בגללכם לאמר גם אתה לא תבא שם
(259127, 14, 4);[40, 300, 10, 8];משיח;68065;(5, 4, 43, 14, 68065);למנשי;2;(5, 4, 43, 55, 259127);את בצר במדבר בארץ המישר לראובני ואת ראמת בגלעד לגדי ואת גולן בבשן למנשי
(187351, 15, 4);[40, 300, 10, 8];משיח;49507;(4, 1, 25, 4, 49507);חמשה;2;(4, 1, 25, 14, 187351);פקדיהם למטה גד חמשה וארבעים אלף ושש מאות וחמשים
(194318, 15, 4);[40, 300, 10, 8];משיח;51242;(4, 4, 31, 5, 51242);עבדתם;5;(4, 4, 31, 21, 194318);וזאת משמרת משאם לכל עבדתם באהל מועד קרשי המשכן ובריחיו ועמודיו ואדניו
(244238, 15, 4);[40, 300, 10, 8];משיח;64245;(4, 33, 2, 11, 64245);למוצאיהם;8;(4, 33, 2, 50, 244238);ויכתב משה את מוצאיהם למסעיהם על פי יהוה ואלה מסעיהם למוצאיהם
(164066, 16, 4);[40, 300, 10, 8];משיח;43363;(3, 14, 51, 18, 43363);ובמים;5;(3, 14, 51, 67, 164066);ולקח את עץ הארז ואת האזב ואת שני התולעת ואת הצפר החיה וטבל אתם בדם הצפר השחוטה ובמים החיים והזה אל הבית שבע פעמים
(164496, 16, 4);[40, 300, 10, 8];משיח;43474;(3, 15, 5, 8, 43474);במים;2;(3, 15, 5, 31, 164496);ואיש אשר יגע במשכבו יכבס בגדיו ורחץ במים וטמא עד הערב
(177850, 16, 4);[40, 300, 10, 8];משיח;47080;(3, 23, 33, 4, 47080);משה;1;(3, 23, 33, 12, 177850);וידבר יהוה אל משה לאמר
(301773, 16, 4);[40, 300, 10, 8];משיח;79177;(5, 32, 31, 6, 79177);פלילים;6;(5, 32, 31, 27, 301773);כי לא כצורנו צורם ואיבינו פלילים
(96938, 17, 4);[40, 300, 10, 8];משיח;25586;(2, 13, 3, 23, 25586);חמץ;2;(2, 13, 3, 82, 96938);ויאמר משה אל העם זכור את היום הזה אשר יצאתם ממצרים מבית עבדים כי בחזק יד הוציא יהוה אתכם מזה ולא יאכל חמץ
(192992, 17, 4);[40, 300, 10, 8];משיח;50887;(4, 4, 7, 18, 50887);ולחם;4;(4, 4, 7, 71, 192992);ועל שלחן הפנים יפרשו בגד תכלת ונתנו עליו את הקערת ואת הכפת ואת המנקית ואת קשות הנסך ולחם התמיד עליו יהיה
(285474, 17, 4);[40, 300, 10, 8];משיח;74947;(5, 22, 28, 11, 74947);עמה;2;(5, 22, 28, 37, 285474);כי ימצא איש נער בתולה אשר לא ארשה ותפשה ושכב עמה ונמצאו
(63804, 18, 4);[40, 300, 10, 8];משיח;16939;(1, 42, 18, 1, 16939);ויאמר;4;(1, 42, 18, 4, 63804);ויאמר אלהם יוסף ביום השלישי זאת עשו וחיו את האלהים אני ירא
(82881, 18, 4);[40, 300, 10, 8];משיח;21866;(2, 4, 19, 1, 21866);ויאמר;4;(2, 4, 19, 4, 82881);ויאמר יהוה אל משה במדין לך שב מצרים כי מתו כל האנשים המבקשים את נפשך
(89803, 18, 4);[40, 300, 10, 8];משיח;23658;(2, 9, 5, 1, 23658);וישם;4;(2, 9, 5, 4, 89803);וישם יהוה מועד לאמר מחר יעשה יהוה הדבר הזה בארץ
(124206, 18, 4);[40, 300, 10, 8];משיח;32751;(2, 30, 23, 16, 32751);בשם;3;(2, 30, 23, 61, 124206);ואתה קח לך בשמים ראש מר דרור חמש מאות וקנמן בשם מחציתו חמשים ומאתים וקנה בשם חמשים ומאתים
(11529, 19, 4);[40, 300, 10, 8];משיח;3102;(1, 9, 28, 8, 3102);וחמשים;3;(1, 9, 28, 27, 11529);ויחי נח אחר המבול שלש מאות שנה וחמשים שנה
(84599, 19, 4);[40, 300, 10, 8];משיח;22315;(2, 5, 21, 2, 22315);אלהם;4;(2, 5, 21, 10, 84599);ויאמרו אלהם ירא יהוה עליכם וישפט אשר הבאשתם את ריחנו בעיני פרעה ובעיני עבדיו לתת חרב בידם להרגנו
(233505, 19, 4);[40, 300, 10, 8];משיח;61514;(4, 26, 58, 2, 61514);משפחת;1;(4, 26, 58, 4, 233505);אלה משפחת לוי משפחת הלבני משפחת החברני משפחת המחלי משפחת המושי משפחת הקרחי וקהת הולד את עמרם
(245381, 19, 4);[40, 300, 10, 8];משיח;64508;(4, 33, 40, 1, 64508);וישמע;4;(4, 33, 40, 4, 245381);וישמע הכנעני מלך ערד והוא ישב בנגב בארץ כנען בבא בני ישראל
(3257, 20, 4);[40, 300, 10, 8];משיח;855;(1, 3, 7, 6, 855);עירמם;4;(1, 3, 7, 27, 3257);ותפקחנה עיני שניהם וידעו כי עירמם הם ויתפרו עלה תאנה ויעשו להם חגרת
(84593, 21, 4);[40, 300, 10, 8];משיח;22314;(2, 5, 21, 1, 22314);ויאמרו;4;(2, 5, 21, 4, 84593);ויאמרו אלהם ירא יהוה עליכם וישפט אשר הבאשתם את ריחנו בעיני פרעה ובעיני עבדיו לתת חרב בידם להרגנו
(187885, 21, 4);[40, 300, 10, 8];משיח;49630;(4, 1, 36, 3, 49630);תולדתם;6;(4, 1, 36, 15, 187885);לבני בנימן תולדתם למשפחתם לבית אבתם במספר שמת מבן עשרים שנה ומעלה כל יצא צבא
(232253, 21, 4);[40, 300, 10, 8];משיח;61237;(4, 26, 28, 3, 61237);למשפחתם;2;(4, 26, 28, 9, 232253);בני יוסף למשפחתם מנשה ואפרים
(278344, 21, 4);[40, 300, 10, 8];משיח;73013;(5, 17, 9, 10, 73013);ההם;3;(5, 17, 9, 39, 278344);ובאת אל הכהנים הלוים ואל השפט אשר יהיה בימים ההם ודרשת והגידו לך את דבר המשפט
(110444, 22, 4);[40, 300, 10, 8];משיח;29232;(2, 22, 16, 1, 29232);אם;2;(2, 22, 16, 2, 110444);אם מאן ימאן אביה לתתה לו כסף ישקל כמהר הבתולת
(30887, 23, 4);[40, 300, 10, 8];משיח;8252;(1, 24, 30, 15, 8252);לאמר;3;(1, 24, 30, 55, 30887);ויהי כראת את הנזם ואת הצמדים על ידי אחתו וכשמעו את דברי רבקה אחתו לאמר כה דבר אלי האיש ויבא אל האיש והנה עמד על הגמלים על העין
(50394, 23, 4);[40, 300, 10, 8];משיח;13431;(1, 34, 25, 2, 13431);ביום;4;(1, 34, 25, 8, 50394);ויהי ביום השלישי בהיותם כאבים ויקחו שני בני יעקב שמעון ולוי אחי דינה איש חרבו ויבאו על העיר בטח ויהרגו כל זכר
(109600, 23, 4);[40, 300, 10, 8];משיח;28985;(2, 21, 36, 7, 28985);מתמול;1;(2, 21, 36, 18, 109600);או נודע כי שור נגח הוא מתמול שלשם ולא ישמרנו בעליו שלם ישלם שור תחת השור והמת יהיה לו
(14520, 24, 4);[40, 300, 10, 8];משיח;3891;(1, 12, 7, 13, 3891);מזבח;1;(1, 12, 7, 44, 14520);וירא יהוה אל אברם ויאמר לזרעך אתן את הארץ הזאת ויבן שם מזבח ליהוה הנראה אליו
(140563, 24, 4);[40, 300, 10, 8];משיח;37045;(2, 40, 15, 12, 37045);משחתם;1;(2, 40, 15, 43, 140563);ומשחת אתם כאשר משחת את אביהם וכהנו לי והיתה להית להם משחתם לכהנת עולם לדרתם
(109602, 25, 4);[40, 300, 10, 8];משיח;28985;(2, 21, 36, 7, 28985);מתמול;3;(2, 21, 36, 20, 109602);או נודע כי שור נגח הוא מתמול שלשם ולא ישמרנו בעליו שלם ישלם שור תחת השור והמת יהיה לו
(258845, 25, 4);[40, 300, 10, 8];משיח;67988;(5, 4, 39, 10, 67988);בשמים;3;(5, 4, 39, 38, 258845);וידעת היום והשבת אל לבבך כי יהוה הוא האלהים בשמים ממעל ועל הארץ מתחת אין עוד
(271195, 25, 4);[40, 300, 10, 8];משיח;71133;(5, 12, 11, 6, 71133);אלהיכם;6;(5, 12, 11, 26, 271195);והיה המקום אשר יבחר יהוה אלהיכם בו לשכן שמו שם שמה תביאו את כל אשר אנכי מצוה אתכם עולתיכם וזבחיכם מעשרתיכם ותרמת ידכם וכל מבחר נדריכם אשר תדרו ליהוה
(196991, 26, 4);[40, 300, 10, 8];משיח;51937;(4, 6, 1, 5, 51937);לאמר;3;(4, 6, 1, 17, 196991);וידבר יהוה אל משה לאמר
(241152, 26, 4);[40, 300, 10, 8];משיח;63454;(4, 31, 36, 15, 63454);וחמש;3;(4, 31, 36, 62, 241152);ותהי המחצה חלק היצאים בצבא מספר הצאן שלש מאות אלף ושלשים אלף ושבעת אלפים וחמש מאות
(253573, 26, 4);[40, 300, 10, 8];משיח;66624;(5, 2, 21, 8, 66624);מפניהם;1;(5, 2, 21, 30, 253573);עם גדול ורב ורם כענקים וישמידם יהוה מפניהם ויירשם וישבו תחתם
(213671, 27, 4);[40, 300, 10, 8];משיח;56324;(4, 15, 8, 11, 56324);שלמים;5;(4, 15, 8, 34, 213671);וכי תעשה בן בקר עלה או זבח לפלא נדר או שלמים ליהוה
(226905, 27, 4);[40, 300, 10, 8];משיח;59851;(4, 22, 30, 11, 59851);מעודך;1;(4, 22, 30, 39, 226905);ותאמר האתון אל בלעם הלוא אנכי אתנך אשר רכבת עלי מעודך עד היום הזה ההסכן הסכנתי לעשות לך כה ויאמר לא
(237122, 27, 4);[40, 300, 10, 8];משיח;62432;(4, 29, 11, 7, 62432);הכפרים;6;(4, 29, 11, 29, 237122);שעיר עזים אחד חטאת מלבד חטאת הכפרים ועלת התמיד ומנחתה ונסכיהם
(100936, 28, 4);[40, 300, 10, 8];משיח;26618;(2, 15, 25, 11, 26618);המים;4;(2, 15, 25, 44, 100936);ויצעק אל יהוה ויורהו יהוה עץ וישלך אל המים וימתקו המים שם שם לו חק ומשפט ושם נסהו
(103781, 28, 4);[40, 300, 10, 8];משיח;27374;(2, 17, 10, 9, 27374);ומשה;2;(2, 17, 10, 33, 103781);ויעש יהושע כאשר אמר לו משה להלחם בעמלק ומשה אהרן וחור עלו ראש הגבעה
(18821, 30, 4);[40, 300, 10, 8];משיח;5044;(1, 16, 11, 1, 5044);ויאמר;4;(1, 16, 11, 4, 18821);ויאמר לה מלאך יהוה הנך הרה וילדת בן וקראת שמו ישמעאל כי שמע יהוה אל עניך
(63041, 30, 4);[40, 300, 10, 8];משיח;16740;(1, 42, 2, 1, 16740);ויאמר;4;(1, 42, 2, 4, 63041);ויאמר הנה שמעתי כי יש שבר במצרים רדו שמה ושברו לנו משם ונחיה ולא נמות
(65686, 30, 4);[40, 300, 10, 8];משיח;17424;(1, 43, 12, 7, 17424);המושב;2;(1, 43, 12, 25, 65686);וכסף משנה קחו בידכם ואת הכסף המושב בפי אמתחתיכם תשיבו בידכם אולי משגה הוא
(132855, 30, 4);[40, 300, 10, 8];משיח;35076;(2, 36, 3, 2, 35076);מלפני;1;(2, 36, 3, 6, 132855);ויקחו מלפני משה את כל התרומה אשר הביאו בני ישראל למלאכת עבדת הקדש לעשת אתה והם הביאו אליו עוד נדבה בבקר בבקר
(149710, 30, 4);[40, 300, 10, 8];משיח;39495;(3, 7, 16, 14, 39495);ממנו;1;(3, 7, 16, 53, 149710);ואם נדר או נדבה זבח קרבנו ביום הקריבו את זבחו יאכל וממחרת והנותר ממנו יאכל
(239524, 30, 4);[40, 300, 10, 8];משיח;63027;(4, 31, 4, 6, 63027);מטות;1;(4, 31, 4, 18, 239524);אלף למטה אלף למטה לכל מטות ישראל תשלחו לצבא
(17116, 31, 4);[40, 300, 10, 8];משיח;4584;(1, 14, 20, 10, 4584);מעשר;1;(1, 14, 20, 33, 17116);וברוך אל עליון אשר מגן צריך בידך ויתן לו מעשר מכל
(162496, 31, 4);[40, 300, 10, 8];משיח;42931;(3, 14, 21, 19, 42931);למנחה;2;(3, 14, 21, 68, 162496);ואם דל הוא ואין ידו משגת ולקח כבש אחד אשם לתנופה לכפר עליו ועשרון סלת אחד בלול בשמן למנחה ולג שמן
(232936, 31, 4);[40, 300, 10, 8];משיח;61385;(4, 26, 43, 4, 61385);לפקדיהם;7;(4, 26, 43, 20, 232936);כל משפחת השוחמי לפקדיהם ארבעה וששים אלף וארבע מאות
(238095, 31, 4);[40, 300, 10, 8];משיח;62650;(4, 29, 32, 1, 62650);וביום;5;(4, 29, 32, 5, 238095);וביום השביעי פרים שבעה אילם שנים כבשים בני שנה ארבעה עשר תמימם
